policy_bits,profit,cost,x_C1,x_C2,x_C3,x_C4,x_C5,x_C6,x_C7,x_C8,y_H1,y_H2,y_H3,z_H1,z_H2,z_H3,y_F,z_F
1111011111000101,49.996927297668066,150.00307270233193,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
1011111110100101,49.99692729766804,150.00307270233196,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
1111011101100101,49.99692729766804,150.00307270233196,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
0011110010110011,49.99459807956106,150.00540192043894,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1
0011110110110011,49.99459807956106,150.00540192043894,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1
1110010001101011,49.99459807956106,150.00540192043894,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
1110010101101011,49.99459807956106,150.00540192043894,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1
0101101111001011,49.99333333333334,150.00666666666666,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
1100101111010011,49.99333333333334,150.00666666666666,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1
0111101101110011,49.9915144032922,150.0084855967078,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
0111101110110011,49.9915144032922,150.0084855967078,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1011101110110011,49.9915144032922,150.0084855967078,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1100111101101011,49.9915144032922,150.0084855967078,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
1100111110101011,49.9915144032922,150.0084855967078,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1
1101011101101011,49.9915144032922,150.0084855967078,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1
1011101101110011,49.99151440329217,150.00848559670783,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1
1101011110101011,49.99151440329217,150.00848559670783,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
0001111000111111,49.98968800000003,150.01031199999997,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1
1110001000111111,49.98968800000003,150.01031199999997,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
0001101101011111,49.989688,150.010312,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1
1100001110011111,49.989688,150.010312,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
0001001011110111,49.987067581161426,150.01293241883857,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1
1000001011101111,49.987067581161426,150.01293241883857,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
0011111101111011,49.985560493827165,150.01443950617283,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1110011110111011,49.985560493827165,150.01443950617283,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
1011011111100101,49.97805212620028,150.02194787379972,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
0011101110111101,49.97622222222225,150.02377777777775,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
0011111011011101,49.97622222222225,150.02377777777775,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1100011101111101,49.97622222222225,150.02377777777775,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1
1110011011011101,49.97622222222225,150.02377777777775,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
0001001011110001,49.96953671696389,150.0304632830361,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
1000001011101001,49.96953671696389,150.0304632830361,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1
0011111100110111,49.96511012345681,150.0348898765432,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
0011111101010111,49.96511012345681,150.0348898765432,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1110011100101111,49.96511012345681,150.0348898765432,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1
1110011110001111,49.96511012345681,150.0348898765432,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
0011100010110111,49.95935390946505,150.04064609053495,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1
1100010001101111,49.95935390946505,150.04064609053495,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1
0110111001111101,49.95822222222225,150.04177777777775,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
0110111010111101,49.95822222222225,150.04177777777775,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
0111011001111101,49.95822222222225,150.04177777777775,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
0111011011011101,49.95822222222225,150.04177777777775,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
0111100101111101,49.95822222222225,150.04177777777775,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
0111100110111101,49.95822222222225,150.04177777777775,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1010111010111101,49.95822222222225,150.04177777777775,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1010111011011101,49.95822222222225,150.04177777777775,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1011011011011101,49.95822222222225,150.04177777777775,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1
1011100110111101,49.95822222222225,150.04177777777775,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1011100111011101,49.95822222222225,150.04177777777775,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1
1100110101111101,49.95822222222225,150.04177777777775,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1
1100110110111101,49.95822222222225,150.04177777777775,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1
1101010101111101,49.95822222222225,150.04177777777775,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
1101010111011101,49.95822222222225,150.04177777777775,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
0110111011011101,49.95822222222222,150.04177777777778,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1
0111011010111101,49.95822222222222,150.04177777777778,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
0111100111011101,49.95822222222222,150.04177777777778,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
1010111001111101,49.95822222222222,150.04177777777778,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1
1011011001111101,49.95822222222222,150.04177777777778,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
1011011010111101,49.95822222222222,150.04177777777778,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1011100101111101,49.95822222222222,150.04177777777778,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1100110111011101,49.95822222222222,150.04177777777778,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1
1101010110111101,49.95822222222222,150.04177777777778,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
0101000011110111,49.95466758116143,150.04533241883857,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1
1000100011101111,49.95466758116143,150.04533241883857,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1001000011101111,49.95466758116143,150.04533241883857,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1
1001000011110111,49.95466758116143,150.04533241883857,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
1101101101100111,49.952707818930094,150.0472921810699,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1
1101101110100111,49.952707818930094,150.0472921810699,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1
0101110011100101,49.952185185185215,150.04781481481479,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
1110100011100101,49.952185185185215,150.04781481481479,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1
1101110010011011,49.95012795610427,150.04987204389573,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1
1101110101011011,49.95012795610427,150.04987204389573,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
1111100001011011,49.95012795610427,150.04987204389573,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
1111100110011011,49.95012795610427,150.04987204389573,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
1111110100001011,49.94887807956104,150.05112192043896,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
1111110100010011,49.94887807956104,150.05112192043896,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1
1111111100100101,49.94780246913581,150.0521975308642,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
1111111101000101,49.94780246913581,150.0521975308642,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1111111110000101,49.94780246913581,150.0521975308642,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
0111110101010111,49.94711012345681,150.0528898765432,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
1011110101010111,49.94711012345681,150.0528898765432,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
1110110110001111,49.94711012345681,150.0528898765432,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1
1111010110001111,49.94711012345681,150.0528898765432,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1
1011110010100111,49.94170507544584,150.05829492455416,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
1111010001100111,49.94170507544584,150.05829492455416,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1
0111110011101001,49.93689986282578,150.06310013717422,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
0111110111101001,49.93689986282578,150.06310013717422,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
1110110011110001,49.93689986282578,150.06310013717422,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
1110110111110001,49.93689986282578,150.06310013717422,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1
0010110001111111,49.935400000000016,150.06459999999998,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1
0010110011011111,49.935400000000016,150.06459999999998,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
0011000101111111,49.935400000000016,150.06459999999998,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
0011000110111111,49.935400000000016,150.06459999999998,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0011010001111111,49.935400000000016,150.06459999999998,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
0011010011011111,49.935400000000016,150.06459999999998,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1
0110010010111111,49.935400000000016,150.06459999999998,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1
0110010011011111,49.935400000000016,150.06459999999998,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
1000010101111111,49.935400000000016,150.06459999999998,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1000010110111111,49.935400000000016,150.06459999999998,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
1010010010111111,49.935400000000016,150.06459999999998,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
1010010011011111,49.935400000000016,150.06459999999998,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
0010100101111111,49.93539999999999,150.0646,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1
0010100110111111,49.93539999999999,150.0646,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0100010101111111,49.93539999999999,150.0646,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
0100010110111111,49.93539999999999,150.0646,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1
0100101111001101,49.93539506172843,150.06460493827157,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1
0100101111010101,49.93539506172843,150.06460493827157,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1
0101001111001101,49.93539506172843,150.06460493827157,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1
0101110010101101,49.93539506172843,150.06460493827157,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1
1000101111010101,49.93539506172843,150.06460493827157,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1
1110100001110101,49.93539506172843,150.06460493827157,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1
1001111111100001,49.92684042066759,150.0731595793324,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1111001111100001,49.92684042066759,150.0731595793324,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
0101111010101011,49.92641975308646,150.07358024691354,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1
1110101001110011,49.92641975308646,150.07358024691354,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1
0011010111110111,49.92591495198903,150.07408504801097,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
1010010111101111,49.92591495198903,150.07408504801097,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
0010111011110111,49.91286968449933,150.08713031550067,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1
0110011011101111,49.91286968449933,150.08713031550067,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
1011111110001101,49.91213717421127,150.08786282578873,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
1111011101010101,49.91213717421127,150.08786282578873,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
0001100110110111,49.91075390946506,150.08924609053494,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1
1100000101101111,49.91075390946506,150.08924609053494,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
0001100111010111,49.91075390946503,150.08924609053497,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1
1100000111001111,49.91075390946503,150.08924609053497,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1
1001111111001001,49.91005029721083,150.08994970278917,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
1111001111010001,49.91005029721083,150.08994970278917,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
1001111110101001,49.9100502972108,150.0899497027892,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
1111001101110001,49.9100502972108,150.0899497027892,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
0011101010011011,49.90856691358027,150.09143308641973,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
1100011001011011,49.90856691358027,150.09143308641973,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1
0001111110101111,49.90752019509222,150.09247980490778,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
0001111111001111,49.90752019509222,150.09247980490778,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1110001101110111,49.90752019509222,150.09247980490778,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
1110001111010111,49.90752019509222,150.09247980490778,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
0000011110111111,49.904799999999994,150.0952,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
0010001101111111,49.904799999999994,150.0952,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
0010111011110001,49.89533882030179,150.1046611796982,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
0110011011101001,49.89533882030179,150.1046611796982,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1
0100111110111101,49.89522222222223,150.10477777777777,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
0101011110111101,49.89522222222223,150.10477777777777,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1
0101110111011101,49.89522222222223,150.10477777777777,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
0110101101111101,49.89522222222223,150.10477777777777,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
0111001101111101,49.89522222222223,150.10477777777777,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
0111110001111101,49.89522222222223,150.10477777777777,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
1000111110111101,49.89522222222223,150.10477777777777,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
1001011110111101,49.89522222222223,150.10477777777777,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1
1001110111011101,49.89522222222223,150.10477777777777,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1
1010101101111101,49.89522222222223,150.10477777777777,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1
1011001101111101,49.89522222222223,150.10477777777777,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
1011110001111101,49.89522222222223,150.10477777777777,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1
1110100111011101,49.89522222222223,150.10477777777777,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1
1110110010111101,49.89522222222223,150.10477777777777,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1
1111000111011101,49.89522222222223,150.10477777777777,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1
1111010010111101,49.89522222222223,150.10477777777777,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
1001110011110011,49.88359807956107,150.11640192043893,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
1001110111110011,49.88359807956107,150.11640192043893,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1111000011101011,49.88359807956107,150.11640192043893,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1
1111000111101011,49.88359807956107,150.11640192043893,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1
0101110011110011,49.88359807956104,150.11640192043896,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
0101110111110011,49.88359807956104,150.11640192043896,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1110100011101011,49.88359807956104,150.11640192043896,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
1110100111101011,49.88359807956104,150.11640192043896,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
0111111111101011,49.88203017832649,150.1179698216735,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1110111111110011,49.88203017832649,150.1179698216735,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1001111111100111,49.87745770461822,150.12254229538178,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1111001111100111,49.87745770461822,150.12254229538178,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
0000101011101101,49.87674241731446,150.12325758268554,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
0001001011101101,49.87674241731446,150.12325758268554,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
0001100011101101,49.87674241731446,150.12325758268554,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
0100001011110101,49.87674241731446,150.12325758268554,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
1000001011110101,49.87674241731446,150.12325758268554,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
1100000011110101,49.87674241731446,150.12325758268554,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1
0011100010111011,49.87380795610429,150.1261920438957,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1
0011100111011011,49.87380795610429,150.1261920438957,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
1100010001111011,49.87380795610429,150.1261920438957,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
1100010111011011,49.87380795610429,150.1261920438957,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1
0011100110111011,49.87380795610426,150.12619204389574,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1
1100010101111011,49.87380795610426,150.12619204389574,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1
1111110101001011,49.86139807956107,150.13860192043893,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
1111110110010011,49.86139807956107,150.13860192043893,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1111110101010011,49.86139807956104,150.13860192043896,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1
1111110110001011,49.86139807956104,150.13860192043896,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1
1001101010010111,49.855673909465054,150.14432609053495,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1
1101001001001111,49.855673909465054,150.14432609053495,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1
1101100000101111,49.855673909465054,150.14432609053495,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1
1101100000110111,49.855673909465054,150.14432609053495,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1
0101101010010111,49.855673909465025,150.14432609053497,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1
1100101001001111,49.855673909465025,150.14432609053497,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1
0101001111010011,49.854828074988575,150.14517192501143,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1000101111001011,49.854828074988575,150.14517192501143,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
1001001111001011,49.854828074988575,150.14517192501143,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
1001001111010011,49.854828074988575,150.14517192501143,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
0001111101111111,49.85476,150.14524,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1110001110111111,49.85476,150.14524,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
0000111111110001,49.85065240054871,150.1493475994513,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0110001111101001,49.85065240054871,150.1493475994513,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
1111110000100011,49.845388203017876,150.15461179698212,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
1111110100100011,49.84538820301782,150.15461179698218,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1
0111100011100101,49.84244581618657,150.15755418381343,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
1100110011100101,49.84244581618657,150.15755418381343,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1
1101111011100011,49.83539094650209,150.1646090534979,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
1111101011100011,49.83539094650209,150.1646090534979,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1
1111111100001101,49.83421234567902,150.16578765432098,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
1111111100010101,49.83421234567902,150.16578765432098,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
0110110011101111,49.83186968449934,150.16813031550066,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
0110110011110111,49.83186968449934,150.16813031550066,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1
0111000111101111,49.83186968449934,150.16813031550066,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
0111010011101111,49.83186968449934,150.16813031550066,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1
1000110111110111,49.83186968449934,150.16813031550066,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
1010110011110111,49.83186968449934,150.16813031550066,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1
0100110111110111,49.83186968449931,150.1681303155007,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
0110100111101111,49.83186968449931,150.1681303155007,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
0100101101011011,49.83148049382717,150.16851950617283,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
0100101110011011,49.83148049382717,150.16851950617283,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1
0101001101011011,49.83148049382717,150.16851950617283,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1
0101001110011011,49.83148049382717,150.16851950617283,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
1000101101011011,49.83148049382717,150.16851950617283,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1
1000101110011011,49.83148049382717,150.16851950617283,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
1001001101011011,49.83148049382717,150.16851950617283,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1
1001001110011011,49.83148049382717,150.16851950617283,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
0001001111010101,49.82928980338366,150.17071019661634,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1
1000001111001101,49.82928980338366,150.17071019661634,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
0100111010011011,49.827566913580256,150.17243308641974,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1
0101011010011011,49.827566913580256,150.17243308641974,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
0110101001011011,49.827566913580256,150.17243308641974,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0111001001011011,49.827566913580256,150.17243308641974,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1
1000111010011011,49.827566913580256,150.17243308641974,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
1001011010011011,49.827566913580256,150.17243308641974,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
1010101001011011,49.827566913580256,150.17243308641974,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
1011001001011011,49.827566913580256,150.17243308641974,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1
0101011010110111,49.82091495198904,150.17908504801096,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1
0101011011010111,49.82091495198904,150.17908504801096,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
1001011010110111,49.82091495198904,150.17908504801096,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1001011011010111,49.82091495198904,150.17908504801096,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
1010101001101111,49.82091495198904,150.17908504801096,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1
1010101011001111,49.82091495198904,150.17908504801096,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
1011001001101111,49.82091495198904,150.17908504801096,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1
1011001011001111,49.82091495198904,150.17908504801096,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1
1011100001101111,49.82091495198904,150.17908504801096,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1
1011100010101111,49.82091495198904,150.17908504801096,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1
1101010001110111,49.82091495198904,150.17908504801096,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1
1101010010110111,49.82091495198904,150.17908504801096,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1
1001101011101011,49.820914494741686,150.1790855052583,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1
1101001011110011,49.820914494741686,150.1790855052583,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1
0011111010010011,49.81983703703705,150.18016296296295,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1
1110011001001011,49.81983703703705,150.18016296296295,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1011111010100101,49.81692729766806,150.18307270233194,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1
1111011001100101,49.81692729766806,150.18307270233194,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
0110111101001111,49.80966968449934,150.19033031550066,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
0110111110010111,49.80966968449934,150.19033031550066,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
0111011101001111,49.80966968449934,150.19033031550066,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
0111110100101111,49.80966968449934,150.19033031550066,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
