p_final,replacement_loss,profit_no_final_inspection,profit_final_inspection,profit_diff_inspect_minus_no,preferred,analytic_rule
0.23,47.5,47.101731601731615,53.497835497835524,6.396103896103909,inspect,inspect
0.23,50.0,46.354978354978385,53.497835497835524,7.142857142857139,inspect,inspect
0.23,52.5,45.60822510822513,53.497835497835524,7.889610389610397,inspect,inspect
0.23,55.0,44.86147186147187,53.497835497835524,8.636363636363654,inspect,inspect
0.23,57.5,44.11471861471864,53.497835497835524,9.383116883116884,inspect,inspect
0.23,60.0,43.36796536796538,53.497835497835524,10.129870129870142,inspect,inspect
0.23,62.5,42.62121212121215,53.497835497835524,10.876623376623371,inspect,inspect
0.23,65.0,41.874458874458895,53.497835497835524,11.623376623376629,inspect,inspect
0.23,67.5,41.12770562770564,53.497835497835524,12.370129870129887,inspect,inspect
0.23,70.0,40.38095238095241,53.497835497835524,13.116883116883116,inspect,inspect
0.23,72.5,39.63419913419915,53.497835497835524,13.863636363636374,inspect,inspect
0.23,75.0,38.88744588744592,53.497835497835524,14.610389610389603,inspect,inspect
0.23,77.5,38.14069264069266,53.497835497835524,15.357142857142861,inspect,inspect
0.23,80.0,37.393939393939405,53.497835497835524,16.10389610389612,inspect,inspect
0.23,82.5,36.647186147186176,53.497835497835524,16.85064935064935,inspect,inspect
0.23,85.0,35.90043290043292,53.497835497835524,17.597402597402606,inspect,inspect
0.23,87.5,35.15367965367966,53.497835497835524,18.344155844155864,inspect,inspect
0.23,90.0,34.40692640692643,53.497835497835524,19.090909090909093,inspect,inspect
0.23,92.5,33.66017316017317,53.497835497835524,19.83766233766235,inspect,inspect
0.23,95.0,32.91341991341994,53.497835497835524,20.58441558441558,inspect,inspect
0.23,97.5,32.166666666666686,53.497835497835524,21.33116883116884,inspect,inspect
0.23,100.0,31.419913419913428,53.497835497835524,22.077922077922096,inspect,inspect
0.23500000000000001,0.0,61.1372549019608,53.29411764705884,-7.843137254901961,no_inspect,no_inspect
0.23500000000000001,2.5,60.36928104575165,53.29411764705884,-7.075163398692808,no_inspect,no_inspect
0.23500000000000001,5.0,59.601307189542496,53.29411764705884,-6.3071895424836555,no_inspect,no_inspect
0.23500000000000001,7.5,58.83333333333334,53.29411764705884,-5.539215686274503,no_inspect,no_inspect
0.23500000000000001,10.0,58.06535947712419,53.29411764705884,-4.77124183006535,no_inspect,no_inspect
0.23500000000000001,12.5,57.297385620915065,53.29411764705884,-4.003267973856225,no_inspect,no_inspect
0.23500000000000001,15.0,56.52941176470591,53.29411764705884,-3.235294117647072,no_inspect,no_inspect
0.23500000000000001,17.5,55.76143790849676,53.29411764705884,-2.4673202614379193,no_inspect,no_inspect
0.23500000000000001,20.0,54.99346405228761,53.29411764705884,-1.6993464052287663,no_inspect,no_inspect
0.23500000000000001,22.5,54.225490196078454,53.29411764705884,-0.9313725490196134,no_inspect,no_inspect
0.23500000000000001,25.0,53.4575163398693,53.29411764705884,-0.1633986928104605,no_inspect,no_inspect
0.23500000000000001,27.5,52.68954248366015,53.29411764705884,0.6045751633986924,inspect,inspect
0.23500000000000001,30.0,51.921568627450995,53.29411764705884,1.3725490196078454,inspect,inspect
0.23500000000000001,32.5,51.15359477124184,53.29411764705884,2.1405228758169983,inspect,inspect
0.23500000000000001,35.0,50.38562091503269,53.29411764705884,2.908496732026151,inspect,inspect
0.23500000000000001,37.5,49.617647058823536,53.29411764705884,3.676470588235304,inspect,inspect
0.23500000000000001,40.0,48.84967320261438,53.29411764705884,4.444444444444457,inspect,inspect
0.23500000000000001,42.5,48.08169934640526,53.29411764705884,5.212418300653582,inspect,inspect
0.23500000000000001,45.0,47.313725490196106,53.29411764705884,5.9803921568627345,inspect,inspect
0.23500000000000001,47.5,46.54575163398695,53.29411764705884,6.748366013071887,inspect,inspect
0.23500000000000001,50.0,45.7777777777778,53.29411764705884,7.51633986928104,inspect,inspect
0.23500000000000001,52.5,45.00980392156865,53.29411764705884,8.284313725490193,inspect,inspect
0.23500000000000001,55.0,44.241830065359494,53.29411764705884,9.052287581699346,inspect,inspect
0.23500000000000001,57.5,43.47385620915034,53.29411764705884,9.8202614379085,inspect,inspect
0.23500000000000001,60.0,42.70588235294119,53.29411764705884,10.588235294117652,inspect,inspect
0.23500000000000001,62.5,41.937908496732035,53.29411764705884,11.356209150326805,inspect,inspect
0.23500000000000001,65.0,41.16993464052291,53.29411764705884,12.12418300653593,inspect,inspect
0.23500000000000001,67.5,40.40196078431376,53.29411764705884,12.892156862745082,inspect,inspect
0.23500000000000001,70.0,39.633986928104605,53.29411764705884,13.660130718954235,inspect,inspect
0.23500000000000001,72.5,38.86601307189545,53.29411764705884,14.428104575163388,inspect,inspect
0.23500000000000001,75.0,38.0980392156863,53.29411764705884,15.196078431372541,inspect,inspect
0.23500000000000001,77.5,37.330065359477146,53.29411764705884,15.964052287581694,inspect,inspect
0.23500000000000001,80.0,36.56209150326799,53.29411764705884,16.732026143790847,inspect,inspect
0.23500000000000001,82.5,35.79411764705884,53.29411764705884,17.5,inspect,inspect
0.23500000000000001,85.0,35.02614379084969,53.29411764705884,18.267973856209153,inspect,inspect
0.23500000000000001,87.5,34.258169934640534,53.29411764705884,19.035947712418306,inspect,inspect
0.23500000000000001,90.0,33.49019607843138,53.29411764705884,19.80392156862746,inspect,inspect
0.23500000000000001,92.5,32.72222222222223,53.29411764705884,20.57189542483661,inspect,inspect
0.23500000000000001,95.0,31.954248366013104,53.29411764705884,21.339869281045736,inspect,inspect
0.23500000000000001,97.5,31.186274509803923,53.29411764705884,22.107843137254918,inspect,inspect
0.23500000000000001,100.0,30.418300653594798,53.29411764705884,22.875816993464042,inspect,inspect
0.24000000000000002,0.0,60.982456140350905,53.087719298245645,-7.89473684210526,no_inspect,no_inspect
0.24000000000000002,2.5,60.192982456140385,53.087719298245645,-7.10526315789474,no_inspect,no_inspect
0.24000000000000002,5.0,59.403508771929836,53.087719298245645,-6.315789473684191,no_inspect,no_inspect
0.24000000000000002,7.5,58.614035087719316,53.087719298245645,-5.526315789473671,no_inspect,no_inspect
0.24000000000000002,10.0,57.824561403508795,53.087719298245645,-4.73684210526315,no_inspect,no_inspect
0.24000000000000002,12.5,57.035087719298275,53.087719298245645,-3.94736842105263,no_inspect,no_inspect
0.24000000000000002,15.0,56.245614035087726,53.087719298245645,-3.1578947368420813,no_inspect,no_inspect
0.24000000000000002,17.5,55.456140350877206,53.087719298245645,-2.368421052631561,no_inspect,no_inspect
0.24000000000000002,20.0,54.666666666666686,53.087719298245645,-1.5789473684210407,no_inspect,no_inspect
0.24000000000000002,22.5,53.877192982456165,53.087719298245645,-0.7894736842105203,no_inspect,no_inspect
0.24000000000000002,25.0,53.087719298245645,53.087719298245645,0.0,tie,inspect
0.24000000000000002,27.5,52.298245614035096,53.087719298245645,0.7894736842105488,inspect,inspect
0.24000000000000002,30.0,51.508771929824576,53.087719298245645,1.578947368421069,inspect,inspect
0.24000000000000002,32.5,50.719298245614056,53.087719298245645,2.3684210526315894,inspect,inspect
0.24000000000000002,35.0,49.929824561403535,53.087719298245645,3.1578947368421098,inspect,inspect
0.24000000000000002,37.5,49.140350877192986,53.087719298245645,3.9473684210526585,inspect,inspect
0.24000000000000002,40.0,48.350877192982466,53.087719298245645,4.736842105263179,inspect,inspect
0.24000000000000002,42.5,47.561403508771946,53.087719298245645,5.526315789473699,inspect,inspect
0.24000000000000002,45.0,46.771929824561425,53.087719298245645,6.3157894736842195,inspect,inspect
0.24000000000000002,47.5,45.982456140350905,53.087719298245645,7.10526315789474,inspect,inspect
0.24000000000000002,50.0,45.192982456140385,53.087719298245645,7.89473684210526,inspect,inspect
0.24000000000000002,52.5,44.403508771929836,53.087719298245645,8.684210526315809,inspect,inspect
0.24000000000000002,55.0,43.614035087719316,53.087719298245645,9.47368421052633,inspect,inspect
0.24000000000000002,57.5,42.824561403508795,53.087719298245645,10.26315789473685,inspect,inspect
0.24000000000000002,60.0,42.035087719298275,53.087719298245645,11.05263157894737,inspect,inspect
0.24000000000000002,62.5,41.245614035087726,53.087719298245645,11.842105263157919,inspect,inspect
0.24000000000000002,65.0,40.456140350877206,53.087719298245645,12.631578947368439,inspect,inspect
0.24000000000000002,67.5,39.666666666666686,53.087719298245645,13.42105263157896,inspect,inspect
0.24000000000000002,70.0,38.877192982456165,53.087719298245645,14.21052631578948,inspect,inspect
0.24000000000000002,72.5,38.087719298245645,53.087719298245645,15.0,inspect,inspect
0.24000000000000002,75.0,37.298245614035096,53.087719298245645,15.789473684210549,inspect,inspect
0.24000000000000002,77.5,36.508771929824576,53.087719298245645,16.57894736842107,inspect,inspect
0.24000000000000002,80.0,35.719298245614056,53.087719298245645,17.36842105263159,inspect,inspect
0.24000000000000002,82.5,34.929824561403535,53.087719298245645,18.15789473684211,inspect,inspect
0.24000000000000002,85.0,34.140350877192986,53.087719298245645,18.94736842105266,inspect,inspect
0.24000000000000002,87.5,33.350877192982466,53.087719298245645,19.73684210526318,inspect,inspect
0.24000000000000002,90.0,32.561403508771946,53.087719298245645,20.5263157894737,inspect,inspect
0.24000000000000002,92.5,31.771929824561425,53.087719298245645,21.31578947368422,inspect,inspect
0.24000000000000002,95.0,30.982456140350905,53.087719298245645,22.10526315789474,inspect,inspect
0.24000000000000002,97.5,30.192982456140385,53.087719298245645,22.89473684210526,inspect,inspect
0.24000000000000002,100.0,29.403508771929836,53.087719298245645,23.68421052631581,inspect,inspect
0.24500000000000002,0.0,60.825607064017674,52.878587196468004,-7.94701986754967,no_inspect,no_inspect
0.24500000000000002,2.5,60.01434878587199,52.878587196468004,-7.135761589403984,no_inspect,no_inspect
0.24500000000000002,5.0,59.2030905077263,52.878587196468004,-6.324503311258297,no_inspect,no_inspect
0.24500000000000002,7.5,58.39183222958059,52.878587196468004,-5.513245033112582,no_inspect,no_inspect
0.24500000000000002,10.0,57.5805739514349,52.878587196468004,-4.701986754966896,no_inspect,no_inspect
0.24500000000000002,12.5,56.76931567328921,52.878587196468004,-3.8907284768212094,no_inspect,no_inspect
0.24500000000000002,15.0,55.9580573951435,52.878587196468004,-3.0794701986754944,no_inspect,no_inspect
0.24500000000000002,17.5,55.14679911699781,52.878587196468004,-2.268211920529808,no_inspect,no_inspect
0.24500000000000002,20.0,54.335540838852125,52.878587196468004,-1.4569536423841214,no_inspect,no_inspect
0.24500000000000002,22.5,53.52428256070641,52.878587196468004,-0.6456953642384065,no_inspect,no_inspect
0.24500000000000002,25.0,52.713024282560724,52.878587196468004,0.16556291390728006,inspect,inspect
0.24500000000000002,27.5,51.90176600441504,52.878587196468004,0.9768211920529666,inspect,inspect
0.24500000000000002,30.0,51.09050772626932,52.878587196468004,1.7880794701986815,inspect,inspect
0.24500000000000002,32.5,50.279249448123636,52.878587196468004,2.599337748344368,inspect,inspect
0.24500000000000002,35.0,49.46799116997795,52.878587196468004,3.4105960264900546,inspect,inspect
0.24500000000000002,37.5,48.656732891832235,52.878587196468004,4.2218543046357695,inspect,inspect
0.24500000000000002,40.0,47.84547461368655,52.878587196468004,5.033112582781456,inspect,inspect
0.24500000000000002,42.5,47.03421633554086,52.878587196468004,5.8443708609271425,inspect,inspect
0.24500000000000002,45.0,46.22295805739515,52.878587196468004,6.6556291390728575,inspect,inspect
0.24500000000000002,47.5,45.41169977924946,52.878587196468004,7.466887417218544,inspect,inspect
0.24500000000000002,50.0,44.600441501103774,52.878587196468004,8.27814569536423,inspect,inspect
0.24500000000000002,52.5,43.78918322295809,52.878587196468004,9.089403973509917,inspect,inspect
0.24500000000000002,55.0,42.97792494481237,52.878587196468004,9.900662251655632,inspect,inspect
0.24500000000000002,57.5,42.166666666666686,52.878587196468004,10.711920529801318,inspect,inspect
0.24500000000000002,60.0,41.355408388521,52.878587196468004,11.523178807947005,inspect,inspect
0.24500000000000002,62.5,40.544150110375284,52.878587196468004,12.33443708609272,inspect,inspect
0.24500000000000002,65.0,39.7328918322296,52.878587196468004,13.145695364238406,inspect,inspect
0.24500000000000002,67.5,38.92163355408391,52.878587196468004,13.956953642384093,inspect,inspect
0.24500000000000002,70.0,38.110375275938225,52.878587196468004,14.76821192052978,inspect,inspect
0.24500000000000002,72.5,37.29911699779251,52.878587196468004,15.579470198675494,inspect,inspect
0.24500000000000002,75.0,36.48785871964682,52.878587196468004,16.39072847682118,inspect,inspect
0.24500000000000002,77.5,35.67660044150111,52.878587196468004,17.201986754966896,inspect,inspect
0.24500000000000002,80.0,34.86534216335542,52.878587196468004,18.013245033112582,inspect,inspect
0.24500000000000002,82.5,34.054083885209735,52.878587196468004,18.82450331125827,inspect,inspect
0.24500000000000002,85.0,33.24282560706405,52.878587196468004,19.635761589403955,inspect,inspect
0.24500000000000002,87.5,32.431567328918334,52.878587196468004,20.44701986754967,inspect,inspect
0.24500000000000002,90.0,31.620309050772647,52.878587196468004,21.258278145695357,inspect,inspect
0.24500000000000002,92.5,30.80905077262696,52.878587196468004,22.069536423841043,inspect,inspect
0.24500000000000002,95.0,29.997792494481246,52.878587196468004,22.88079470198676,inspect,inspect
0.24500000000000002,97.5,29.18653421633556,52.878587196468004,23.692052980132445,inspect,inspect
0.24500000000000002,100.0,28.375275938189873,52.878587196468004,24.50331125827813,inspect,inspect
0.25,0.0,60.666666666666686,52.666666666666686,-8.0,no_inspect,no_inspect
0.25,2.5,59.83333333333334,52.666666666666686,-7.166666666666657,no_inspect,no_inspect
0.25,5.0,59.00000000000003,52.666666666666686,-6.333333333333343,no_inspect,no_inspect
0.25,7.5,58.166666666666686,52.666666666666686,-5.5,no_inspect,no_inspect
0.25,10.0,57.33333333333334,52.666666666666686,-4.666666666666657,no_inspect,no_inspect
0.25,12.5,56.50000000000003,52.666666666666686,-3.833333333333343,no_inspect,no_inspect
0.25,15.0,55.666666666666686,52.666666666666686,-3.0,no_inspect,no_inspect
0.25,17.5,54.83333333333334,52.666666666666686,-2.166666666666657,no_inspect,no_inspect
0.25,20.0,54.00000000000003,52.666666666666686,-1.3333333333333428,no_inspect,no_inspect
0.25,22.5,53.166666666666686,52.666666666666686,-0.5,no_inspect,no_inspect
0.25,25.0,52.33333333333334,52.666666666666686,0.3333333333333428,inspect,inspect
0.25,27.5,51.50000000000003,52.666666666666686,1.1666666666666572,inspect,inspect
0.25,30.0,50.666666666666686,52.666666666666686,2.0,inspect,inspect
0.25,32.5,49.83333333333334,52.666666666666686,2.833333333333343,inspect,inspect
0.25,35.0,49.00000000000003,52.666666666666686,3.666666666666657,inspect,inspect
0.25,37.5,48.166666666666686,52.666666666666686,4.5,inspect,inspect
0.25,40.0,47.33333333333334,52.666666666666686,5.333333333333343,inspect,inspect
0.25,42.5,46.50000000000003,52.666666666666686,6.166666666666657,inspect,inspect
0.25,45.0,45.666666666666686,52.666666666666686,7.0,inspect,inspect
0.25,47.5,44.83333333333334,52.666666666666686,7.833333333333343,inspect,inspect
0.25,50.0,44.00000000000003,52.666666666666686,8.666666666666657,inspect,inspect
0.25,52.5,43.166666666666686,52.666666666666686,9.5,inspect,inspect
0.25,55.0,42.33333333333334,52.666666666666686,10.333333333333343,inspect,inspect
0.25,57.5,41.50000000000003,52.666666666666686,11.166666666666657,inspect,inspect
0.25,60.0,40.666666666666686,52.666666666666686,12.0,inspect,inspect
0.25,62.5,39.83333333333334,52.666666666666686,12.833333333333343,inspect,inspect
0.25,65.0,39.00000000000003,52.666666666666686,13.666666666666657,inspect,inspect
0.25,67.5,38.166666666666686,52.666666666666686,14.5,inspect,inspect
0.25,70.0,37.33333333333334,52.666666666666686,15.333333333333343,inspect,inspect
0.25,72.5,36.50000000000003,52.666666666666686,16.166666666666657,inspect,inspect
0.25,75.0,35.666666666666686,52.666666666666686,17.0,inspect,inspect
0.25,77.5,34.83333333333334,52.666666666666686,17.833333333333343,inspect,inspect
0.25,80.0,34.00000000000003,52.666666666666686,18.666666666666657,inspect,inspect
0.25,82.5,33.166666666666686,52.666666666666686,19.5,inspect,inspect
0.25,85.0,32.33333333333334,52.666666666666686,20.333333333333343,inspect,inspect
0.25,87.5,31.50000000000003,52.666666666666686,21.166666666666657,inspect,inspect
0.25,90.0,30.666666666666686,52.666666666666686,22.0,inspect,inspect
0.25,92.5,29.833333333333343,52.666666666666686,22.833333333333343,inspect,inspect
0.25,95.0,29.00000000000003,52.666666666666686,23.666666666666657,inspect,inspect
0.25,97.5,28.166666666666686,52.666666666666686,24.5,inspect,inspect
0.25,100.0,27.333333333333343,52.666666666666686,25.333333333333343,inspect,inspect
